N	MZI_f_MHz	SYNC_f_MHz	MZI_D_ns	MZI_W_ns	DET_D_ns	DET_W_ns	State	D0	D1
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	372	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	100	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	48	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	104	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	202	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	394	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	390	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	374	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	238	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	422	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	841	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	466	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	504	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	284	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	312	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	614	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	384	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	428	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	508	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	434	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	822	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	482	400000
