N	MZI_f_MHz	SYNC_f_MHz	MZI_D_ns	MZI_W_ns	DET_D_ns	DET_W_ns	State	D0	D1
0	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	338	133333
1	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	260	133333
2	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	246	133334
3	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	258	133333
4	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	220	133334
0	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	286	133333
1	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	378	133333
2	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	150	133334
3	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	226	133335
4	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	180	133334
0	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	324	133335
1	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	268	133335
2	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	392	133334
3	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	356	133335
4	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	184	133334
0	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	206	133333
1	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	174	133333
2	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	352	133334
3	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	302	133333
4	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	322	133333
0	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	282	133334
1	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	224	133334
2	0,00353781928819076	6,00000240000096E-05	30	200	8334215	1000000	0	288	133333
