N	freq_sync	freq_sync	delay_pulse	width_pulse	delay_det	width_det	mascara	ADC0	ADC1
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
0	34464	100000	0	100000	0	0	50000	0
1	34464	100000	0	100000	0	0	50000	0
2	34464	100000	0	100000	0	0	50000	0
3	34464	100000	0	100000	0	0	50000	0
4	34464	100000	0	100000	0	0	50000	0
