N	freq_sync	freq_sync	delay_pulse	width_pulse	delay_det	width_det	mascara	ADC0	ADC1
0	16960		1000000		0		150		13				26	104	0
1	16960	1000000	0	150	13	26	305454	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	305464	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	305479	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	305494	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	305504	0
1	16960	1000000	0	150	13	26	305509	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	305519	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	305534	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	305549	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	305559	0
1	16960	1000000	0	150	13	26	305564	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	305574	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	305589	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	305604	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	305614	0
1	16960	1000000	0	150	13	26	305619	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	305629	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	305644	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	305659	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	305669	0
1	16960	1000000	0	150	13	26	305674	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	104	0
4	16960	1000000	0	150	13	26	305684	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	104	0
3	16960	1000000	0	150	13	26	305699	0
4	16960	1000000	0	150	13	26	104	0
0	16960	1000000	0	150	13	26	104	0
1	16960	1000000	0	150	13	26	104	0
2	16960	1000000	0	150	13	26	305714	0
