N	freq_sync	freq_sync	delay_pulse	width_pulse	delay_det	width_det	mascara	ADC0	ADC1
0	16960	1000000	0	150	15	26	327743	0
1	16960	1000000	0	150	15	26	331173	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	331183	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	331198	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	331213	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	331223	0
1	16960	1000000	0	150	15	26	331228	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	331238	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	331253	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	331268	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	331278	0
1	16960	1000000	0	150	15	26	331283	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	331293	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	331308	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	331323	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	331333	0
1	16960	1000000	0	150	15	26	331338	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	331348	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	331363	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	331378	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	331388	0
1	16960	1000000	0	150	15	26	331393	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	13	0
4	16960	1000000	0	150	15	26	331403	0
0	16960	1000000	0	150	15	26	13	0
1	16960	1000000	0	150	15	26	13	0
2	16960	1000000	0	150	15	26	13	0
3	16960	1000000	0	150	15	26	331418	0
4	16960	1000000	0	150	15	26	13	0
0	16960	1000000	0	150	15	26	13	0
