N	freq_sync	freq_sync	delay_pulse	width_pulse	delay_det	width_det	mascara	ADC0	ADC1
0	34464	100000	0	150	0	26	29206	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	13755	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	47155	0
0	34464	100000	0	150	0	26	13855	0
1	34464	100000	0	150	0	26	13905	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	47305	0
4	34464	100000	0	150	0	26	14005	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	47455	0
3	34464	100000	0	150	0	26	14155	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	47555	0
1	34464	100000	0	150	0	26	47605	0
2	34464	100000	0	150	0	26	14305	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	47705	0
0	34464	100000	0	150	0	26	14405	0
1	34464	100000	0	150	0	26	14455	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	47855	0
4	34464	100000	0	150	0	26	14555	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	48005	0
3	34464	100000	0	150	0	26	14705	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	48105	0
1	34464	100000	0	150	0	26	48155	0
2	34464	100000	0	150	0	26	14855	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	48255	0
0	34464	100000	0	150	0	26	14955	0
1	34464	100000	0	150	0	26	15005	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	48405	0
4	34464	100000	0	150	0	26	15105	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	48555	0
3	34464	100000	0	150	0	26	15255	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	16805	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	16955	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	17055	0
1	34464	100000	0	150	0	26	17105	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	17205	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	17355	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	17505	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	17605	0
1	34464	100000	0	150	0	26	17655	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	17755	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	17905	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	18055	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	18155	0
1	34464	100000	0	150	0	26	18205	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	18305	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	18455	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	18605	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	18705	0
1	34464	100000	0	150	0	26	18755	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	18855	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	19005	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	19155	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	19255	0
1	34464	100000	0	150	0	26	19305	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	19405	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	19555	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	19705	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	19805	0
1	34464	100000	0	150	0	26	19855	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	19955	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	20105	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	20255	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	20355	0
1	34464	100000	0	150	0	26	20405	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	20505	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	20655	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	20805	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	20905	0
1	34464	100000	0	150	0	26	20955	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	21055	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	21205	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	27	0
1	34464	100000	0	150	0	26	27	0
2	34464	100000	0	150	0	26	21355	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	27	0
0	34464	100000	0	150	0	26	21455	0
1	34464	100000	0	150	0	26	21505	0
2	34464	100000	0	150	0	26	27	0
3	34464	100000	0	150	0	26	27	0
4	34464	100000	0	150	0	26	21605	0
