N	MZI_f_MHz	SYNC_f_MHz	MZI_D_ns	MZI_W_ns	DET_D_ns	DET_W_ns	State	D0	D1
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1030	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	904	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	810	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1112	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	892	400002
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	888	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1248	400002
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1268	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1162	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1110	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1286	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1408	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1146	400002
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1206	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1352	400002
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1192	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1146	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1052	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	942	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	896	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1008	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1194	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	912	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1122	400002
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1084	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	998	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1150	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1138	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1282	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1008	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1074	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	874	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1060	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	978	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1020	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	978	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	858	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	690	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1068	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1142	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	994	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1202	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	960	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1084	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1392	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1250	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1130	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1060	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	878	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	962	400002
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1054	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1150	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1054	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1048	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1128	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1140	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1104	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1114	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1180	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1232	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	962	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1022	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	832	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1043	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1132	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1180	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1136	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1012	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1160	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1040	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	944	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1174	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	854	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1156	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1044	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	870	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1408	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1116	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1236	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	882	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1218	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	928	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	952	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	950	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	856	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	976	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1002	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1046	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1238	400002
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	976	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1088	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	894	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	950	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1010	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1166	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1242	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1022	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	754	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1028	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1024	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1088	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1018	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	994	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1002	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1132	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1112	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1252	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1160	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1066	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1150	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	930	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	888	400002
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1058	400002
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1008	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1204	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	892	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	890	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	886	400002
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	926	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1186	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1060	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1274	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1186	400002
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	896	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1318	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1184	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1076	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1006	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	898	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1304	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1346	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	906	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1294	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	926	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	942	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	914	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	992	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	954	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1066	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1208	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1022	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	848	400002
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	928	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1150	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1050	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1080	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1086	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	992	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1090	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	952	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1084	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	992	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1234	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1004	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	956	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	928	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1018	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	962	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1060	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1068	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1150	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1040	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	938	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1216	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1010	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	962	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1050	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	998	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	958	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1180	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	936	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1062	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	838	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1066	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	896	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1158	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	886	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1136	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	778	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1064	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1018	400002
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1118	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1048	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1070	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1130	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1214	400002
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1186	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	958	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1168	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	888	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1412	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	936	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	0	1266	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	826	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	982	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	472	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	168	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	106	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	26	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	20	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	34	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	36	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	16	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	20	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	10	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	14	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	20	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	18	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	34	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	0	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	10	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	36	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	26	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	10	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	22	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	10	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	2	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	2	400002
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	124	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	18	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	66	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	24	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	28	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	10	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400002
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	48	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	22	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	26	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	16	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	16	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	20	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	14	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	14	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	30	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	2	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	2	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	8	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	2	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	20	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	8	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	14	400001
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	0	400002
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	32	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	36	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	8	400002
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	36	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	0	400001
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	30	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	2	400002
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	0	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	0	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	32	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	18	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	68	400002
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	14	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400002
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	58	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	12	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	8	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	20	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	44	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	8	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	36	400002
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	8	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	62	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	4	400000
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	42	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	16	400000
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400001
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	10	400000
4	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	22	400001
0	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	6	400000
1	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	56	400001
2	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	38	400000
3	0,00353781928819076	6,00000240000096E-05	30	200	13333415	3000000	1	70	400000
