N	freq_sync	freq_sync	delay_pulse	width_pulse	delay_det	width_det	mascara	ADC0	ADC1
0	38528	10000000	0	150	0	26	27	0
1	38528	10000000	0	150	0	26	27	0
2	38528	10000000	0	150	0	26	27	0
3	38528	10000000	0	150	0	26	21755	0
4	38528	10000000	0	150	0	26	2614455235	0
0	38528	10000000	0	150	0	26	2057426	0
1	38528	10000000	0	150	0	26	390761	0
2	38528	10000000	0	150	0	26	2057428	0
3	38528	10000000	0	150	0	26	2057429	0
4	38528	10000000	0	150	0	26	2057430	0
0	38528	10000000	0	150	0	26	2057431	0
1	38528	10000000	0	150	0	26	390766	0
2	38528	10000000	0	150	0	26	2057433	0
3	38528	10000000	0	150	0	26	2057434	0
4	38528	10000000	0	150	0	26	2057435	0
0	38528	10000000	0	150	0	26	2057436	0
1	38528	10000000	0	150	0	26	390771	0
2	38528	10000000	0	150	0	26	2057438	0
3	38528	10000000	0	150	0	26	2057439	0
4	38528	10000000	0	150	0	26	2057440	0
0	38528	10000000	0	150	0	26	2057441	0
1	38528	10000000	0	150	0	26	390776	0
2	38528	10000000	0	150	0	26	2057443	0
3	38528	10000000	0	150	0	26	2057444	0
4	38528	10000000	0	150	0	26	2057445	0
0	38528	10000000	0	150	0	26	2057446	0
1	38528	10000000	0	150	0	26	390781	0
2	38528	10000000	0	150	0	26	2057448	0
3	38528	10000000	0	150	0	26	2057449	0
4	38528	10000000	0	150	0	26	2057450	0
0	38528	10000000	0	150	0	26	2057451	0
1	38528	10000000	0	150	0	26	390786	0
2	38528	10000000	0	150	0	26	2057453	0
3	38528	10000000	0	150	0	26	2057454	0
4	38528	10000000	0	150	0	26	2057455	0
0	38528	10000000	0	150	0	26	2057456	0
1	38528	10000000	0	150	0	26	390791	0
2	38528	10000000	0	150	0	26	2057458	0
3	38528	10000000	0	150	0	26	2057459	0
4	38528	10000000	0	150	0	26	2057460	0
0	38528	10000000	0	150	0	26	2057461	0
1	38528	10000000	0	150	0	26	390796	0
2	38528	10000000	0	150	0	26	2057463	0
3	38528	10000000	0	150	0	26	2057464	0
4	38528	10000000	0	150	0	26	2057465	0
0	38528	10000000	0	150	0	26	2057466	0
1	38528	10000000	0	150	0	26	390801	0
2	38528	10000000	0	150	0	26	2057468	0
3	38528	10000000	0	150	0	26	2057469	0
4	38528	10000000	0	150	0	26	2057470	0
0	38528	10000000	0	150	0	26	2057471	0
1	38528	10000000	0	150	0	26	390806	0
2	38528	10000000	0	150	0	26	2057473	0
3	38528	10000000	0	150	0	26	2057474	0
4	38528	10000000	0	150	0	26	2057475	0
0	38528	10000000	0	150	0	26	2057476	0
1	38528	10000000	0	150	0	26	390811	0
2	38528	10000000	0	150	0	26	2057478	0
3	38528	10000000	0	150	0	26	2057479	0
4	38528	10000000	0	150	0	26	2057480	0
0	38528	10000000	0	150	0	26	2057481	0
1	38528	10000000	0	150	0	26	390816	0
2	38528	10000000	0	150	0	26	2057483	0
3	38528	10000000	0	150	0	26	2057484	0
4	38528	10000000	0	150	0	26	2057485	0
0	38528	10000000	0	150	0	26	2057486	0
1	38528	10000000	0	150	0	26	390821	0
2	38528	10000000	0	150	0	26	2057488	0
3	38528	10000000	0	150	0	26	2057489	0
4	38528	10000000	0	150	0	26	2057490	0
0	38528	10000000	0	150	0	26	2057491	0
1	38528	10000000	0	150	0	26	390826	0
2	38528	10000000	0	150	0	26	2057493	0
3	38528	10000000	0	150	0	26	2057494	0
4	38528	10000000	0	150	0	26	2057495	0
0	38528	10000000	0	150	0	26	2057496	0
1	38528	10000000	0	150	0	26	390831	0
2	38528	10000000	0	150	0	26	2057498	0
3	38528	10000000	0	150	0	26	2057499	0
4	38528	10000000	0	150	0	26	2057500	0
0	38528	10000000	0	150	0	26	2057501	0
1	38528	10000000	0	150	0	26	390836	0
2	38528	10000000	0	150	0	26	2057503	0
3	38528	10000000	0	150	0	26	2057504	0
4	38528	10000000	0	150	0	26	2057505	0
0	38528	10000000	0	150	0	26	2057506	0
1	38528	10000000	0	150	0	26	390841	0
2	38528	10000000	0	150	0	26	2057508	0
3	38528	10000000	0	150	0	26	2057509	0
4	38528	10000000	0	150	0	26	2057510	0
0	38528	10000000	0	150	0	26	2057511	0
1	38528	10000000	0	150	0	26	390846	0
2	38528	10000000	0	150	0	26	2057513	0
3	38528	10000000	0	150	0	26	2057514	0
4	38528	10000000	0	150	0	26	2057515	0
0	38528	10000000	0	150	0	26	2057516	0
1	38528	10000000	0	150	0	26	390851	0
2	38528	10000000	0	150	0	26	2057518	0
3	38528	10000000	0	150	0	26	2057519	0
4	38528	10000000	0	150	0	26	2057520	0
0	38528	10000000	0	150	0	26	2057521	0
1	38528	10000000	0	150	0	26	390856	0
2	38528	10000000	0	150	0	26	2057523	0
3	38528	10000000	0	150	0	26	2057524	0
