N	MZI_f_MHz	SYNC_f_MHz	MZI_D_ns	MZI_W_ns	DET_D_ns	DET_W_ns	State	D0	D1
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	4	801
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	6	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	10	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	6	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	802
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	8	802
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	4	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	6	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	801
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	16	801
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	802
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	2	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
1	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
2	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	802
3	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	6000	0	0	801
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	800
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	12	800
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	802
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	800
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	800
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	6	8002
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	8	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	40	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8001
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	14	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	42	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	14	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	6	8001
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	28	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	28	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	28	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	10	8001
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	6	8001
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	6	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8001
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8002
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8001
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	28	8002
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	18	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	6	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	2	8001
4	6,25	6,00000240000096E-05	0	25	8335360	60000	0	4	8000
0	6,25	6,00000240000096E-05	0	25	8335360	60000	0	12	8000
1	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
2	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8002
3	6,25	6,00000240000096E-05	0	25	8335360	60000	0	0	8000
